query_id,permutation_id,doc_1,click_prob_1,relevance_score1,doc_2,click_prob_2,relevance_score2,doc_3,click_prob_3,relevance_score3,doc_4,click_prob_4,relevance_score4,doc_5,click_prob_5,relevance_score5,doc_6,click_prob_6,relevance_score6,doc_7,click_prob_7,relevance_score7,doc_8,click_prob_8,relevance_score8,doc_9,click_prob_9,relevance_score9,doc_10,click_prob_10,relevance_score10
15960,2,1,0.109,1,2,0.098,1,8,0.134,2,6,0.095,2,15,0.045,1,9,0.02,0,21,0.011,0,13,0.01,0,12,0.013,1,7,0.017,2
15961,1,1,0.109,1,14,0.061,0,18,0.048,0,10,0.034,0,12,0.045,1,23,0.02,0,9,0.011,0,16,0.01,0,4,0.008,0,7,0.031,3
15961,2,18,0.068,0,16,0.061,0,23,0.048,0,14,0.034,0,7,0.146,3,12,0.032,1,9,0.011,0,1,0.016,1,10,0.008,0,4,0.006,0
15962,1,5,0.19,2,2,0.098,1,12,0.048,0,10,0.095,2,18,0.028,0,14,0.02,0,4,0.011,0,20,0.01,0,11,0.008,0,19,0.006,0
15962,2,14,0.068,0,19,0.061,0,5,0.134,2,12,0.034,0,2,0.045,1,4,0.02,0,11,0.011,0,20,0.01,0,10,0.022,2,18,0.006,0
15963,1,11,0.354,3,1,0.171,2,13,0.134,2,2,0.054,1,9,0.28,4,5,0.056,2,7,0.031,2,6,0.028,2,10,0.022,2,12,0.017,2
15963,2,1,0.19,2,12,0.171,2,2,0.077,1,13,0.095,2,7,0.078,2,9,0.2,4,5,0.031,2,6,0.028,2,10,0.022,2,11,0.031,3
15964,1,17,0.068,0,8,0.061,0,16,0.077,1,1,0.034,0,7,0.028,0,12,0.032,1,6,0.018,1,3,0.01,0,2,0.008,0,20,0.006,0
15964,2,20,0.068,0,17,0.061,0,1,0.048,0,12,0.054,1,16,0.045,1,2,0.02,0,8,0.011,0,3,0.01,0,7,0.008,0,6,0.01,1
15965,1,2,0.19,2,17,0.098,1,8,0.25,3,9,0.054,1,21,0.078,2,13,0.032,1,7,0.031,2,5,0.028,2,12,0.022,2,1,0.017,2
15965,2,9,0.109,1,17,0.098,1,7,0.134,2,8,0.177,3,12,0.078,2,13,0.032,1,2,0.031,2,5,0.028,2,1,0.022,2,21,0.017,2
15966,1,12,0.109,1,15,0.171,2,18,0.077,1,3,0.034,0,8,0.078,2,2,0.02,0,16,0.011,0,6,0.01,0,17,0.008,0,11,0.017,2
15966,2,8,0.19,2,6,0.061,0,2,0.048,0,18,0.054,1,12,0.045,1,17,0.02,0,15,0.031,2,16,0.01,0,3,0.008,0,11,0.017,2
15967,1,11,0.068,0,17,0.061,0,13,0.048,0,7,0.034,0,15,0.028,0,12,0.02,0,10,0.011,0,4,0.01,0,8,0.008,0,2,0.006,0
15967,2,8,0.068,0,13,0.061,0,11,0.048,0,2,0.034,0,4,0.028,0,10,0.02,0,15,0.011,0,7,0.01,0,17,0.008,0,12,0.006,0
15968,1,12,0.354,3,9,0.171,2,5,0.134,2,1,0.095,2,2,0.045,1,11,0.056,2,6,0.031,2,8,0.028,2,3,0.022,2,10,0.017,2
15968,2,8,0.19,2,3,0.171,2,5,0.134,2,9,0.095,2,10,0.078,2,6,0.056,2,2,0.018,1,1,0.028,2,11,0.022,2,12,0.031,3
15969,1,12,0.109,1,23,0.061,0,9,0.048,0,18,0.034,0,26,0.028,0,1,0.02,0,13,0.057,3,27,0.016,1,19,0.008,0,25,0.031,3
15969,2,18,0.068,0,1,0.061,0,19,0.048,0,12,0.054,1,23,0.028,0,26,0.02,0,9,0.011,0,25,0.052,3,27,0.013,1,13,0.031,3
15970,1,9,0.109,1,8,0.098,1,12,0.48,4,10,0.054,1,3,0.028,0,2,0.056,2,6,0.11,4,7,0.1,4,11,0.013,1,4,0.01,1
15970,2,8,0.109,1,12,0.61,4,10,0.077,1,7,0.34,4,11,0.045,1,9,0.032,1,3,0.011,0,2,0.028,2,6,0.08,4,4,0.01,1
15971,1,17,0.19,2,23,0.171,2,1,0.134,2,16,0.095,2,12,0.078,2,11,0.056,2,21,0.011,0,8,0.1,4,14,0.013,1,20,0.017,2
15971,2,11,0.19,2,1,0.171,2,23,0.134,2,12,0.095,2,8,0.28,4,14,0.032,1,21,0.011,0,17,0.028,2,16,0.022,2,20,0.017,2
15972,1,8,0.109,1,13,0.098,1,6,0.077,1,18,0.095,2,7,0.28,4,1,0.056,2,3,0.031,2,11,0.028,2,15,0.022,2,2,0.017,2
15972,2,1,0.19,2,6,0.098,1,11,0.134,2,13,0.054,1,8,0.045,1,2,0.056,2,7,0.11,4,15,0.028,2,18,0.022,2,3,0.017,2
15973,1,7,0.354,3,10,0.061,0,11,0.077,1,8,0.054,1,1,0.045,1,5,0.02,0,16,0.018,1,19,0.016,1,4,0.013,1,12,0.01,1
15973,2,4,0.109,1,8,0.098,1,10,0.048,0,19,0.054,1,1,0.045,1,11,0.032,1,16,0.018,1,12,0.016,1,7,0.042,3,5,0.006,0
15974,1,10,0.19,2,2,0.171,2,15,0.077,1,12,0.095,2,14,0.078,2,5,0.056,2,16,0.018,1,19,0.028,2,3,0.013,1,18,0.017,2
15974,2,12,0.19,2,10,0.171,2,19,0.134,2,3,0.054,1,5,0.078,2,18,0.056,2,16,0.018,1,14,0.028,2,2,0.022,2,15,0.01,1
15975,1,11,0.354,3,12,0.171,2,1,0.134,2,4,0.095,2,15,0.078,2,6,0.2,4,9,0.018,1,14,0.028,2,5,0.042,3,8,0.017,2
15975,2,1,0.19,2,12,0.171,2,6,0.48,4,8,0.095,2,15,0.078,2,14,0.056,2,4,0.031,2,11,0.052,3,5,0.042,3,9,0.01,1
15976,1,13,0.68,4,10,0.61,4,14,0.077,1,21,0.34,4,15,0.045,1,1,0.056,2,20,0.057,3,3,0.028,2,16,0.022,2,6,0.017,2
15976,2,15,0.109,1,10,0.61,4,13,0.48,4,3,0.095,2,1,0.078,2,20,0.104,3,16,0.031,2,6,0.028,2,14,0.013,1,21,0.06,4
15977,1,2,0.19,2,16,0.171,2,11,0.077,1,25,0.095,2,6,0.045,1,8,0.056,2,17,0.031,2,12,0.052,3,7,0.013,1,5,0.017,2
15977,2,25,0.19,2,6,0.098,1,5,0.134,2,11,0.054,1,12,0.146,3,8,0.056,2,2,0.031,2,17,0.028,2,16,0.022,2,7,0.01,1
15978,1,29,0.19,2,6,0.171,2,13,0.25,3,1,0.095,2,12,0.078,2,19,0.02,0,10,0.031,2,5,0.028,2,4,0.022,2,26,0.031,3
15978,2,4,0.19,2,26,0.317,3,6,0.134,2,12,0.095,2,10,0.078,2,29,0.056,2,13,0.057,3,19,0.01,0,5,0.022,2,1,0.017,2
15979,1,14,0.109,1,19,0.171,2,11,0.134,2,7,0.054,1,13,0.045,1,1,0.056,2,17,0.018,1,5,0.016,1,6,0.022,2,12,0.01,1
15979,2,5,0.109,1,14,0.098,1,17,0.077,1,7,0.054,1,1,0.078,2,12,0.032,1,11,0.031,2,19,0.028,2,13,0.013,1,6,0.017,2
15981,1,27,0.109,1,8,0.061,0,12,0.048,0,10,0.034,0,21,0.028,0,19,0.032,1,17,0.018,1,6,0.016,1,3,0.013,1,18,0.017,2
15981,2,27,0.109,1,10,0.061,0,17,0.077,1,21,0.034,0,8,0.028,0,12,0.02,0,3,0.018,1,19,0.016,1,6,0.013,1,18,0.017,2
15982,1,1,0.19,2,25,0.171,2,9,0.25,3,10,0.095,2,13,0.078,2,12,0.104,3,15,0.057,3,2,0.028,2,17,0.022,2,11,0.017,2
15982,2,10,0.19,2,25,0.171,2,17,0.134,2,12,0.177,3,2,0.078,2,13,0.056,2,15,0.057,3,1,0.028,2,9,0.042,3,11,0.017,2
15983,1,12,0.109,1,7,0.171,2,24,0.077,1,20,0.177,3,25,0.146,3,10,0.032,1,19,0.031,2,28,0.052,3,26,0.013,1,22,0.031,3
15983,2,24,0.109,1,20,0.317,3,10,0.077,1,7,0.095,2,19,0.078,2,22,0.104,3,12,0.018,1,25,0.052,3,28,0.042,3,26,0.01,1
15984,1,5,0.19,2,9,0.098,1,7,0.048,0,14,0.054,1,1,0.078,2,10,0.056,2,2,0.031,2,8,0.028,2,16,0.013,1,13,0.01,1
15984,2,13,0.109,1,2,0.171,2,10,0.134,2,16,0.054,1,8,0.078,2,5,0.056,2,7,0.011,0,1,0.028,2,9,0.013,1,14,0.01,1
15985,1,5,0.19,2,9,0.317,3,17,0.134,2,26,0.034,0,15,0.078,2,20,0.032,1,12,0.031,2,1,0.028,2,6,0.042,3,10,0.01,1
15985,2,17,0.19,2,15,0.171,2,6,0.25,3,20,0.054,1,26,0.028,0,1,0.056,2,9,0.057,3,10,0.016,1,12,0.022,2,5,0.017,2
15986,1,3,0.68,4,25,0.317,3,22,0.134,2,9,0.177,3,12,0.045,1,21,0.032,1,6,0.031,2,16,0.052,3,14,0.022,2,15,0.017,2
15986,2,21,0.109,1,14,0.171,2,25,0.25,3,3,0.34,4,22,0.078,2,9,0.104,3,16,0.057,3,12,0.016,1,6,0.022,2,15,0.017,2
15987,1,4,0.068,0,1,0.098,1,6,0.134,2,5,0.034,0,3,0.028,0,11,0.032,1,2,0.057,3,13,0.052,3,10,0.008,0,12,0.006,0
15987,2,5,0.068,0,1,0.098,1,3,0.048,0,13,0.177,3,6,0.078,2,12,0.02,0,2,0.057,3,11,0.016,1,10,0.008,0,4,0.006,0
15988,1,10,0.354,3,12,0.317,3,2,0.077,1,11,0.34,4,13,0.078,2,7,0.104,3,8,0.057,3,1,0.028,2,9,0.022,2,19,0.031,3
15988,2,19,0.354,3,12,0.317,3,11,0.48,4,9,0.095,2,2,0.045,1,1,0.056,2,10,0.057,3,7,0.052,3,13,0.022,2,8,0.031,3
15989,1,5,0.19,2,8,0.171,2,21,0.077,1,13,0.095,2,20,0.078,2,11,0.056,2,15,0.11,4,16,0.028,2,10,0.013,1,18,0.017,2
15989,2,8,0.19,2,16,0.171,2,15,0.48,4,21,0.054,1,10,0.045,1,5,0.056,2,11,0.031,2,20,0.028,2,13,0.022,2,18,0.017,2
15990,1,14,0.19,2,18,0.171,2,4,0.077,1,15,0.054,1,1,0.045,1,5,0.032,1,3,0.018,1,11,0.016,1,6,0.022,2,10,0.017,2
15990,2,11,0.109,1,3,0.098,1,6,0.134,2,5,0.054,1,15,0.045,1,18,0.056,2,14,0.031,2,10,0.028,2,4,0.013,1,1,0.01,1
15991,1,3,0.19,2,17,0.317,3,5,0.077,1,22,0.177,3,6,0.078,2,14,0.056,2,21,0.011,0,7,0.016,1,19,0.042,3,11,0.031,3
15991,2,11,0.354,3,5,0.098,1,21,0.048,0,22,0.177,3,6,0.078,2,7,0.032,1,14,0.031,2,19,0.052,3,17,0.042,3,3,0.017,2
15992,1,6,0.068,0,19,0.061,0,16,0.048,0,7,0.034,0,23,0.028,0,14,0.032,1,21,0.018,1,9,0.01,0,18,0.008,0,4,0.006,0
15992,2,18,0.068,0,9,0.061,0,19,0.048,0,16,0.034,0,21,0.045,1,7,0.02,0,6,0.011,0,14,0.016,1,23,0.008,0,4,0.006,0
15993,1,16,0.19,2,15,0.098,1,18,0.134,2,21,0.095,2,23,0.045,1,9,0.056,2,14,0.011,0,7,0.028,2,3,0.013,1,1,0.017,2
15993,2,14,0.068,0,23,0.098,1,21,0.134,2,16,0.095,2,18,0.078,2,3,0.032,1,7,0.031,2,1,0.028,2,9,0.022,2,15,0.01,1
15994,1,16,0.19,2,15,0.098,1,8,0.077,1,18,0.054,1,3,0.045,1,1,0.032,1,2,0.018,1,7,0.016,1,4,0.013,1,14,0.01,1
15994,2,2,0.109,1,18,0.098,1,8,0.077,1,16,0.095,2,7,0.045,1,14,0.032,1,3,0.018,1,4,0.016,1,1,0.013,1,15,0.01,1
15995,1,11,0.19,2,6,0.098,1,20,0.134,2,10,0.095,2,1,0.028,0,15,0.056,2,16,0.018,1,12,0.016,1,7,0.013,1,22,0.017,2
15995,2,20,0.19,2,16,0.098,1,7,0.077,1,22,0.095,2,6,0.045,1,10,0.056,2,15,0.031,2,1,0.01,0,12,0.013,1,11,0.017,2
15996,1,19,0.109,1,32,0.061,0,22,0.048,0,27,0.034,0,39,0.028,0,18,0.02,0,40,0.011,0,30,0.01,0,3,0.008,0,7,0.006,0
15996,2,3,0.068,0,19,0.098,1,27,0.048,0,18,0.034,0,40,0.028,0,7,0.02,0,22,0.011,0,30,0.01,0,32,0.008,0,39,0.006,0
15997,1,10,0.109,1,21,0.171,2,25,0.134,2,19,0.095,2,11,0.078,2,18,0.056,2,6,0.11,4,2,0.028,2,8,0.042,3,22,0.01,1
15997,2,25,0.19,2,2,0.171,2,21,0.134,2,18,0.095,2,10,0.045,1,19,0.056,2,11,0.031,2,6,0.1,4,22,0.013,1,8,0.031,3
15998,1,10,0.19,2,3,0.317,3,9,0.134,2,12,0.34,4,5,0.078,2,13,0.056,2,1,0.11,4,6,0.028,2,16,0.022,2,14,0.06,4
15998,2,10,0.19,2,5,0.171,2,12,0.48,4,6,0.095,2,1,0.28,4,3,0.104,3,14,0.11,4,13,0.028,2,16,0.022,2,9,0.017,2
15999,1,5,0.109,1,4,0.061,0,31,0.048,0,9,0.034,0,8,0.045,1,3,0.02,0,10,0.018,1,22,0.01,0,14,0.013,1,12,0.006,0
15999,2,22,0.068,0,31,0.061,0,9,0.048,0,12,0.034,0,5,0.045,1,10,0.032,1,3,0.011,0,8,0.016,1,14,0.013,1,4,0.006,0
16000,1,9,0.19,2,6,0.171,2,5,0.077,1,7,0.34,4,8,0.045,1,13,0.056,2,2,0.031,2,10,0.016,1,4,0.008,0,14,0.031,3
16000,2,2,0.19,2,10,0.098,1,5,0.077,1,6,0.095,2,13,0.078,2,4,0.02,0,14,0.057,3,8,0.016,1,9,0.022,2,7,0.06,4
16001,1,2,0.068,0,11,0.061,0,17,0.134,2,9,0.034,0,3,0.078,2,6,0.056,2,12,0.031,2,10,0.01,0,14,0.022,2,16,0.006,0
16001,2,11,0.068,0,6,0.171,2,17,0.134,2,12,0.095,2,14,0.078,2,2,0.02,0,10,0.011,0,16,0.01,0,3,0.022,2,9,0.006,0
16002,1,22,0.19,2,1,0.317,3,8,0.134,2,7,0.34,4,4,0.045,1,13,0.104,3,17,0.031,2,3,0.028,2,5,0.022,2,20,0.017,2
16002,2,4,0.109,1,1,0.317,3,22,0.134,2,13,0.177,3,7,0.28,4,20,0.056,2,8,0.031,2,17,0.028,2,5,0.022,2,3,0.017,2
16003,1,10,0.19,2,15,0.171,2,17,0.134,2,11,0.095,2,22,0.078,2,3,0.056,2,1,0.031,2,21,0.028,2,6,0.022,2,16,0.01,1
16003,2,21,0.19,2,17,0.171,2,22,0.134,2,6,0.095,2,1,0.078,2,11,0.056,2,16,0.018,1,15,0.028,2,10,0.022,2,3,0.017,2
16004,1,5,0.19,2,3,0.317,3,2,0.134,2,18,0.095,2,1,0.078,2,13,0.032,1,8,0.031,2,4,0.028,2,16,0.042,3,6,0.017,2
16004,2,3,0.354,3,1,0.171,2,8,0.134,2,16,0.177,3,6,0.078,2,5,0.056,2,4,0.031,2,13,0.016,1,18,0.022,2,2,0.017,2
16005,1,5,0.19,2,1,0.098,1,4,0.134,2,8,0.095,2,6,0.045,1,11,0.032,1,7,0.018,1,3,0.1,4,10,0.013,1,9,0.01,1
16005,2,11,0.109,1,5,0.171,2,6,0.077,1,8,0.095,2,4,0.078,2,1,0.032,1,3,0.11,4,10,0.016,1,9,0.013,1,7,0.01,1
16006,1,18,0.068,0,8,0.061,0,1,0.048,0,23,0.034,0,10,0.028,0,6,0.02,0,24,0.011,0,19,0.01,0,14,0.008,0,17,0.006,0
16006,2,17,0.068,0,14,0.061,0,19,0.048,0,23,0.034,0,18,0.028,0,8,0.02,0,6,0.011,0,10,0.01,0,24,0.008,0,1,0.006,0
16007,1,4,0.354,3,11,0.171,2,13,0.134,2,18,0.095,2,12,0.045,1,9,0.104,3,2,0.011,0,16,0.028,2,17,0.022,2,6,0.031,3
16007,2,6,0.354,3,18,0.171,2,9,0.25,3,2,0.034,0,17,0.078,2,16,0.056,2,12,0.018,1,13,0.028,2,11,0.022,2,4,0.031,3
16008,1,21,0.19,2,14,0.171,2,20,0.134,2,13,0.034,0,23,0.078,2,9,0.056,2,22,0.018,1,18,0.028,2,5,0.022,2,16,0.017,2
16008,2,18,0.19,2,22,0.098,1,20,0.134,2,23,0.095,2,13,0.028,0,21,0.056,2,9,0.031,2,5,0.028,2,14,0.022,2,16,0.017,2
16009,1,8,0.109,1,4,0.171,2,9,0.077,1,1,0.34,4,3,0.028,0,2,0.032,1,5,0.031,2,10,0.028,2,7,0.022,2,11,0.017,2
16009,2,7,0.19,2,2,0.098,1,11,0.134,2,8,0.054,1,4,0.078,2,5,0.056,2,9,0.018,1,3,0.01,0,1,0.08,4,10,0.017,2
16010,1,3,0.068,0,15,0.061,0,31,0.048,0,32,0.034,0,10,0.028,0,16,0.02,0,7,0.011,0,24,0.01,0,18,0.008,0,25,0.006,0
16010,2,16,0.068,0,31,0.061,0,25,0.048,0,10,0.034,0,7,0.028,0,15,0.02,0,18,0.011,0,32,0.01,0,3,0.008,0,24,0.006,0
16011,1,6,0.109,1,11,0.098,1,20,0.077,1,19,0.054,1,15,0.045,1,9,0.032,1,18,0.031,2,4,0.028,2,10,0.022,2,2,0.01,1
16011,2,10,0.19,2,2,0.098,1,15,0.077,1,20,0.054,1,18,0.078,2,4,0.056,2,9,0.018,1,11,0.016,1,19,0.013,1,6,0.01,1
16012,1,2,0.19,2,13,0.098,1,7,0.134,2,12,0.095,2,6,0.146,3,4,0.104,3,16,0.018,1,9,0.028,2,8,0.08,4,5,0.017,2
16012,2,6,0.354,3,7,0.171,2,9,0.134,2,2,0.095,2,8,0.28,4,13,0.032,1,5,0.031,2,16,0.016,1,12,0.022,2,4,0.031,3
16013,1,17,0.068,0,6,0.061,0,11,0.077,1,23,0.034,0,8,0.028,0,19,0.02,0,20,0.011,0,5,0.01,0,13,0.008,0,15,0.006,0
16013,2,8,0.068,0,6,0.061,0,13,0.048,0,20,0.034,0,19,0.028,0,11,0.032,1,5,0.011,0,23,0.01,0,17,0.008,0,15,0.006,0
16014,1,16,0.109,1,19,0.098,1,23,0.134,2,11,0.054,1,7,0.028,0,20,0.02,0,3,0.018,1,1,0.01,0,18,0.013,1,24,0.006,0
16014,2,7,0.068,0,24,0.061,0,20,0.048,0,1,0.034,0,19,0.045,1,23,0.056,2,11,0.018,1,16,0.016,1,18,0.013,1,3,0.01,1
16015,1,19,0.19,2,3,0.171,2,5,0.134,2,2,0.095,2,14,0.078,2,10,0.032,1,9,0.031,2,6,0.028,2,20,0.022,2,11,0.017,2
16015,2,20,0.19,2,19,0.171,2,2,0.134,2,5,0.095,2,9,0.078,2,11,0.056,2,10,0.018,1,14,0.028,2,6,0.022,2,3,0.017,2
16016,1,14,0.068,0,13,0.061,0,7,0.134,2,2,0.034,0,16,0.045,1,9,0.056,2,10,0.011,0,3,0.028,2,6,0.022,2,8,0.031,3
16016,2,13,0.068,0,10,0.061,0,9,0.134,2,6,0.095,2,7,0.078,2,16,0.032,1,8,0.057,3,2,0.01,0,3,0.022,2,14,0.006,0
16017,1,11,0.109,1,13,0.061,0,10,0.134,2,26,0.054,1,21,0.045,1,8,0.02,0,29,0.018,1,20,0.01,0,3,0.008,0,23,0.017,2
16017,2,11,0.109,1,8,0.061,0,13,0.048,0,26,0.054,1,3,0.028,0,23,0.056,2,21,0.018,1,29,0.016,1,20,0.008,0,10,0.017,2
16018,1,5,0.109,1,11,0.61,4,1,0.077,1,14,0.095,2,12,0.078,2,2,0.056,2,13,0.011,0,6,0.016,1,9,0.013,1,4,0.01,1
16018,2,1,0.109,1,9,0.098,1,14,0.134,2,4,0.054,1,5,0.045,1,2,0.056,2,6,0.018,1,13,0.01,0,11,0.08,4,12,0.017,2
16019,1,16,0.19,2,13,0.317,3,18,0.134,2,10,0.095,2,6,0.078,2,12,0.056,2,15,0.031,2,1,0.028,2,9,0.022,2,4,0.017,2
16019,2,9,0.19,2,15,0.171,2,13,0.25,3,18,0.095,2,4,0.078,2,1,0.056,2,12,0.031,2,16,0.028,2,10,0.022,2,6,0.017,2
16020,1,14,0.19,2,4,0.061,0,13,0.077,1,12,0.034,0,2,0.045,1,1,0.2,4,6,0.031,2,16,0.016,1,10,0.022,2,9,0.01,1
16020,2,16,0.109,1,9,0.098,1,4,0.048,0,12,0.034,0,14,0.078,2,6,0.056,2,10,0.031,2,1,0.1,4,13,0.013,1,2,0.01,1
16021,1,4,0.19,2,12,0.098,1,9,0.25,3,3,0.095,2,6,0.045,1,8,0.056,2,2,0.031,2,10,0.016,1,1,0.008,0,7,0.017,2
16021,2,3,0.19,2,7,0.171,2,9,0.25,3,8,0.095,2,6,0.045,1,2,0.056,2,12,0.018,1,4,0.028,2,1,0.008,0,10,0.01,1
16022,1,17,0.19,2,23,0.098,1,5,0.048,0,9,0.095,2,16,0.028,0,26,0.02,0,14,0.011,0,11,0.01,0,6,0.008,0,27,0.017,2
16022,2,11,0.068,0,6,0.061,0,16,0.048,0,17,0.095,2,5,0.028,0,23,0.032,1,27,0.031,2,14,0.01,0,26,0.008,0,9,0.017,2
16023,1,4,0.109,1,11,0.317,3,13,0.25,3,10,0.054,1,7,0.078,2,2,0.032,1,5,0.018,1,8,0.016,1,6,0.013,1,1,0.01,1
16023,2,5,0.109,1,2,0.098,1,1,0.077,1,11,0.177,3,13,0.146,3,7,0.056,2,6,0.018,1,10,0.016,1,8,0.013,1,4,0.01,1
16024,1,8,0.19,2,9,0.171,2,10,0.048,0,5,0.34,4,3,0.078,2,4,0.104,3,6,0.031,2,12,0.1,4,17,0.042,3,16,0.01,1
16024,2,9,0.19,2,3,0.171,2,6,0.134,2,12,0.34,4,17,0.146,3,5,0.2,4,16,0.018,1,4,0.052,3,10,0.008,0,8,0.017,2
16025,1,6,0.19,2,10,0.171,2,18,0.134,2,16,0.177,3,15,0.28,4,1,0.056,2,3,0.031,2,7,0.028,2,4,0.022,2,2,0.031,3
16025,2,6,0.19,2,3,0.171,2,16,0.25,3,2,0.177,3,7,0.078,2,15,0.2,4,4,0.031,2,1,0.028,2,18,0.022,2,10,0.017,2
16026,1,10,0.109,1,19,0.098,1,17,0.077,1,7,0.054,1,2,0.045,1,1,0.032,1,15,0.031,2,4,0.016,1,18,0.013,1,25,0.01,1
16026,2,2,0.109,1,7,0.098,1,18,0.077,1,4,0.054,1,15,0.078,2,1,0.032,1,25,0.018,1,19,0.016,1,10,0.013,1,17,0.01,1
16027,1,23,0.068,0,18,0.061,0,25,0.048,0,19,0.034,0,20,0.028,0,14,0.032,1,10,0.018,1,9,0.01,0,29,0.013,1,28,0.006,0
16027,2,14,0.109,1,18,0.061,0,10,0.077,1,9,0.034,0,23,0.028,0,20,0.02,0,28,0.011,0,29,0.016,1,19,0.008,0,25,0.006,0
16028,1,2,0.19,2,17,0.061,0,15,0.048,0,9,0.034,0,5,0.028,0,18,0.056,2,3,0.011,0,20,0.028,2,14,0.008,0,4,0.017,2
16028,2,2,0.19,2,4,0.171,2,14,0.048,0,15,0.034,0,20,0.078,2,18,0.056,2,5,0.011,0,3,0.01,0,17,0.008,0,9,0.006,0
16029,1,32,0.068,0,28,0.061,0,2,0.077,1,3,0.054,1,30,0.045,1,8,0.02,0,7,0.018,1,24,0.016,1,5,0.013,1,1,0.01,1
16029,2,8,0.068,0,3,0.098,1,2,0.077,1,24,0.054,1,1,0.045,1,32,0.02,0,28,0.011,0,7,0.016,1,30,0.013,1,5,0.01,1
16030,1,2,0.109,1,1,0.061,0,3,0.048,0,8,0.034,0,4,0.028,0,11,0.02,0,16,0.011,0,14,0.01,0,12,0.008,0,6,0.006,0
16030,2,12,0.068,0,4,0.061,0,6,0.048,0,11,0.034,0,1,0.028,0,2,0.032,1,8,0.011,0,3,0.01,0,14,0.008,0,16,0.006,0
16031,1,1,0.19,2,4,0.098,1,8,0.077,1,7,0.054,1,10,0.146,3,9,0.032,1,2,0.018,1,12,0.016,1,3,0.022,2,5,0.017,2
16031,2,3,0.19,2,5,0.171,2,9,0.077,1,2,0.054,1,4,0.045,1,7,0.032,1,8,0.018,1,12,0.016,1,1,0.022,2,10,0.031,3
16032,1,22,0.354,3,2,0.317,3,11,0.134,2,18,0.095,2,16,0.078,2,6,0.056,2,12,0.031,2,21,0.028,2,17,0.042,3,5,0.017,2
16032,2,11,0.19,2,12,0.171,2,18,0.134,2,16,0.095,2,2,0.146,3,21,0.056,2,22,0.057,3,6,0.028,2,5,0.022,2,17,0.031,3
16033,1,1,0.19,2,2,0.171,2,9,0.48,4,14,0.054,1,21,0.28,4,20,0.032,1,12,0.057,3,3,0.028,2,8,0.013,1,23,0.031,3
16033,2,21,0.68,4,20,0.098,1,23,0.25,3,14,0.054,1,2,0.078,2,9,0.2,4,8,0.018,1,1,0.028,2,12,0.042,3,3,0.017,2
16034,1,25,0.354,3,12,0.098,1,28,0.077,1,10,0.054,1,20,0.078,2,14,0.056,2,23,0.031,2,7,0.016,1,21,0.013,1,17,0.01,1
16034,2,25,0.354,3,17,0.098,1,12,0.077,1,21,0.054,1,7,0.045,1,20,0.056,2,23,0.031,2,14,0.028,2,28,0.013,1,10,0.01,1
16035,1,1,0.068,0,9,0.098,1,5,0.048,0,4,0.034,0,6,0.028,0,8,0.02,0,2,0.011,0,3,0.01,0,7,0.013,1,10,0.006,0
16035,2,8,0.068,0,1,0.061,0,5,0.048,0,9,0.054,1,4,0.028,0,10,0.02,0,6,0.011,0,2,0.01,0,7,0.013,1,3,0.006,0
16036,1,3,0.19,2,6,0.317,3,17,0.134,2,13,0.095,2,10,0.146,3,8,0.056,2,4,0.018,1,15,0.028,2,11,0.08,4,1,0.031,3
16036,2,6,0.354,3,11,0.61,4,15,0.134,2,3,0.095,2,4,0.045,1,17,0.056,2,1,0.057,3,13,0.028,2,10,0.042,3,8,0.017,2
16037,1,12,0.109,1,1,0.171,2,18,0.134,2,5,0.095,2,21,0.078,2,19,0.056,2,2,0.031,2,14,0.028,2,11,0.008,0,20,0.031,3
16037,2,1,0.19,2,14,0.171,2,19,0.134,2,12,0.054,1,21,0.078,2,20,0.104,3,5,0.031,2,2,0.028,2,18,0.022,2,11,0.006,0
16038,1,2,0.19,2,21,0.317,3,20,0.48,4,10,0.177,3,6,0.045,1,13,0.032,1,18,0.011,0,16,0.052,3,8,0.042,3,22,0.031,3
16038,2,10,0.354,3,22,0.317,3,8,0.25,3,13,0.054,1,21,0.146,3,6,0.032,1,20,0.11,4,18,0.01,0,16,0.042,3,2,0.017,2
16039,1,17,0.19,2,14,0.171,2,6,0.134,2,32,0.095,2,9,0.078,2,30,0.056,2,16,0.031,2,15,0.028,2,26,0.08,4,28,0.01,1
16039,2,16,0.19,2,17,0.171,2,26,0.48,4,32,0.095,2,15,0.078,2,28,0.032,1,6,0.031,2,30,0.028,2,14,0.022,2,9,0.017,2
16040,1,9,0.19,2,17,0.171,2,1,0.134,2,11,0.177,3,6,0.078,2,13,0.056,2,8,0.031,2,16,0.052,3,14,0.042,3,12,0.017,2
16040,2,14,0.354,3,6,0.171,2,1,0.134,2,16,0.177,3,17,0.078,2,8,0.056,2,12,0.031,2,13,0.028,2,9,0.022,2,11,0.031,3
16041,1,13,0.109,1,10,0.098,1,2,0.077,1,4,0.054,1,9,0.045,1,3,0.032,1,8,0.018,1,15,0.016,1,16,0.008,0,7,0.006,0
16041,2,15,0.109,1,13,0.098,1,8,0.077,1,2,0.054,1,3,0.045,1,4,0.032,1,7,0.011,0,9,0.016,1,16,0.008,0,10,0.01,1
16042,1,3,0.068,0,1,0.061,0,6,0.048,0,10,0.034,0,4,0.045,1,9,0.02,0,24,0.011,0,23,0.01,0,28,0.022,2,13,0.01,1
