query_id,permutation_id,doc_1,click_prob_1,relevance_score1,doc_2,click_prob_2,relevance_score2,doc_3,click_prob_3,relevance_score3,doc_4,click_prob_4,relevance_score4,doc_5,click_prob_5,relevance_score5,doc_6,click_prob_6,relevance_score6,doc_7,click_prob_7,relevance_score7,doc_8,click_prob_8,relevance_score8,doc_9,click_prob_9,relevance_score9,doc_10,click_prob_10,relevance_score10
18680,2,11,0,0.0,21,1,0.25,25,0,0.5,23,0,1.0,29,1,0.75,6,0,0.5,32,0,0.5,7,0,0.5,27,0,0.25,30,0,0.0
18681,1,31,1,0.75,28,0,0.0,12,0,0.0,18,0,0.5,26,0,0.25,14,0,0.25,33,0,0.0,16,0,0.25,5,0,0.5,19,0,0.0
18681,2,26,0,0.25,12,0,0.0,28,0,0.0,5,0,0.5,16,0,0.25,14,0,0.25,19,0,0.0,33,0,0.0,18,0,0.5,31,0,0.75
18682,1,14,0,0.75,4,0,0.5,23,0,0.5,11,0,0.75,17,0,0.5,9,0,0.75,5,0,0.25,20,0,0.25,2,0,0.75,18,0,0.5
18682,2,23,1,0.5,2,0,0.75,14,1,0.75,17,0,0.5,5,0,0.25,9,0,0.75,18,0,0.5,11,0,0.75,20,0,0.25,4,0,0.5
18683,1,20,0,0.5,5,0,0.25,9,1,0.5,15,1,0.25,24,0,0.25,18,0,0.5,23,0,0.25,19,0,0.25,10,0,0.25,25,0,0.25
18683,2,25,0,0.25,19,1,0.25,24,0,0.25,23,0,0.25,18,0,0.5,5,0,0.25,20,0,0.5,10,0,0.25,15,0,0.25,9,0,0.5
18684,1,8,0,0.5,9,0,0.5,25,0,0.5,16,0,0.5,17,0,0.5,3,0,0.5,11,0,0.5,10,0,0.5,21,0,0.25,23,0,0.25
18684,2,10,1,0.5,17,0,0.5,8,0,0.5,16,0,0.5,21,0,0.25,23,0,0.25,25,0,0.5,3,0,0.5,9,0,0.5,11,0,0.5
18685,1,24,0,0.0,39,0,0.0,31,0,0.0,2,0,0.0,15,0,0.25,4,0,0.0,1,0,0.25,40,0,0.25,14,0,0.25,36,0,0.0
18685,2,1,0,0.25,24,0,0.0,2,0,0.0,31,0,0.0,40,0,0.25,4,0,0.0,14,0,0.25,36,0,0.0,39,0,0.0,15,0,0.25
18686,1,34,1,0.25,7,0,0.25,23,0,0.5,5,0,0.25,19,1,0.25,16,0,0.25,9,0,0.5,8,0,0.25,20,0,0.25,31,0,0.25
18686,2,31,0,0.25,23,0,0.5,7,0,0.25,8,0,0.25,9,1,0.5,20,0,0.25,5,0,0.25,16,0,0.25,34,0,0.25,19,0,0.25
18687,1,16,1,1.0,23,0,0.5,26,0,0.25,18,0,0.25,7,0,0.25,12,0,0.0,32,0,0.25,21,0,0.25,11,0,0.25,3,0,0.5
18687,2,26,0,0.25,21,0,0.25,32,0,0.25,18,0,0.25,12,0,0.0,16,0,1.0,7,0,0.25,11,0,0.25,23,0,0.5,3,0,0.5
18688,1,16,1,0.25,28,0,0.25,4,0,0.25,21,0,0.75,8,0,0.25,24,0,0.5,17,0,0.25,23,0,0.25,19,0,0.5,6,0,0.25
18688,2,24,0,0.5,28,1,0.25,4,0,0.25,23,0,0.25,17,0,0.25,16,0,0.25,6,0,0.25,8,0,0.25,19,0,0.5,21,0,0.75
18689,1,2,0,0.5,4,0,0.0,21,0,0.5,12,0,0.5,14,1,0.5,11,0,0.5,16,0,0.25,18,0,0.5,17,0,0.25,13,0,0.75
18689,2,4,0,0.0,14,0,0.5,11,1,0.5,17,0,0.25,18,0,0.5,13,0,0.75,21,0,0.5,16,0,0.25,2,0,0.5,12,0,0.5
18690,1,22,0,0.25,7,0,0.25,12,0,0.5,11,0,0.25,5,0,0.75,1,0,0.0,8,0,0.5,24,0,0.5,10,0,0.25,6,0,0.25
18690,2,5,0,0.75,12,0,0.5,11,0,0.25,24,0,0.5,22,0,0.25,7,0,0.25,10,0,0.25,6,0,0.25,1,0,0.0,8,0,0.5
18691,1,21,1,0.75,20,0,0.5,18,0,0.75,9,0,1.0,7,0,0.5,2,0,0.0,16,0,0.75,1,0,0.0,13,0,0.75,11,0,0.75
18691,2,11,0,0.75,21,0,0.75,9,0,1.0,2,0,0.0,13,0,0.75,20,0,0.5,16,0,0.75,1,0,0.0,7,0,0.5,18,0,0.75
18692,1,28,0,0.25,17,0,0.25,19,0,0.25,14,0,0.5,3,0,0.5,27,1,0.5,11,0,1.0,2,0,0.5,30,0,0.5,29,0,0.5
18692,2,3,0,0.5,11,0,1.0,2,0,0.5,14,1,0.5,27,0,0.5,29,0,0.5,30,0,0.5,28,0,0.25,19,0,0.25,17,0,0.25
18693,1,15,0,0.5,6,1,0.75,7,1,0.5,24,0,0.5,17,0,0.5,3,0,0.5,12,0,0.5,16,0,0.75,27,0,0.25,11,0,0.5
18693,2,3,0,0.5,17,0,0.5,16,0,0.75,24,0,0.5,11,0,0.5,15,0,0.5,7,0,0.5,12,0,0.5,27,0,0.25,6,0,0.75
18694,1,15,1,0.75,7,0,0.5,16,1,0.75,19,0,0.5,5,0,0.25,9,0,0.5,29,0,0.5,11,0,0.5,26,0,0.5,14,0,0.25
18694,2,5,0,0.25,11,0,0.5,16,0,0.75,7,0,0.5,15,0,0.75,26,1,0.5,19,0,0.5,29,0,0.5,14,0,0.25,9,0,0.5
18695,1,29,0,0.5,31,0,0.5,20,0,0.5,15,0,0.5,23,0,0.25,30,1,1.0,26,0,0.75,14,0,1.0,6,0,0.5,28,0,0.25
18695,2,28,0,0.25,30,1,1.0,14,0,1.0,26,0,0.75,20,0,0.5,15,0,0.5,29,0,0.5,31,0,0.5,23,0,0.25,6,0,0.5
18696,1,12,0,0.75,6,0,0.5,9,1,0.75,2,0,0.5,10,0,0.5,11,0,0.5,17,0,0.5,3,0,1.0,23,0,0.75,19,0,0.5
18696,2,11,0,0.5,6,1,0.5,9,0,0.75,17,0,0.5,23,0,0.75,12,0,0.75,3,1,1.0,19,0,0.5,10,0,0.5,2,0,0.5
18697,1,24,0,0.25,4,0,0.5,10,0,0.5,23,0,0.5,8,0,0.25,19,0,0.5,17,0,0.0,20,0,0.5,1,0,0.25,21,0,0.5
18697,2,10,0,0.5,21,0,0.5,17,0,0.0,20,0,0.5,24,1,0.25,4,1,0.5,8,0,0.25,1,0,0.25,23,0,0.5,19,0,0.5
18698,1,24,0,0.0,17,0,0.25,20,0,0.25,19,0,0.5,16,0,0.0,6,0,0.0,8,0,0.0,25,0,0.25,14,0,0.5,4,0,0.0
18698,2,17,0,0.25,8,0,0.0,19,0,0.5,24,0,0.0,6,0,0.0,14,0,0.5,16,0,0.0,4,0,0.0,25,0,0.25,20,0,0.25
18699,1,27,0,0.0,29,0,0.25,14,0,0.5,28,0,0.25,30,0,0.5,17,0,0.25,5,0,0.5,23,0,0.25,9,1,0.5,31,0,0.25
18699,2,31,0,0.25,29,0,0.25,30,0,0.5,14,0,0.5,28,0,0.25,17,0,0.25,9,0,0.5,27,0,0.0,23,0,0.25,5,0,0.5
18700,1,24,0,0.5,35,0,0.5,9,0,0.25,31,0,0.5,39,0,0.25,27,0,0.5,14,0,0.5,17,0,0.25,37,0,0.25,10,0,0.5
18700,2,24,0,0.5,10,0,0.5,37,0,0.25,31,0,0.5,14,0,0.5,27,0,0.5,35,0,0.5,39,0,0.25,17,0,0.25,9,0,0.25
18701,1,6,0,0.25,20,0,0.25,21,0,0.25,14,0,0.0,25,0,0.0,9,0,0.25,13,0,0.25,1,0,0.25,26,0,0.0,22,0,0.0
18701,2,6,0,0.25,26,0,0.0,1,0,0.25,20,0,0.25,25,0,0.0,9,0,0.25,14,0,0.0,22,0,0.0,21,0,0.25,13,0,0.25
18702,1,4,0,0.5,15,0,0.0,5,0,0.0,11,0,0.5,20,0,0.5,17,0,0.25,8,0,0.0,16,0,0.5,21,0,0.0,19,0,0.25
18702,2,19,0,0.25,4,0,0.5,20,0,0.5,16,0,0.5,17,0,0.25,8,0,0.0,5,0,0.0,21,0,0.0,11,0,0.5,15,0,0.0
18703,1,17,0,0.0,6,0,0.0,27,0,0.0,29,0,0.0,23,0,0.0,14,0,0.0,2,0,0.0,5,0,0.0,4,0,0.0,11,0,0.0
18703,2,17,0,0.0,5,0,0.0,14,0,0.0,4,0,0.0,11,0,0.0,29,0,0.0,27,0,0.0,23,0,0.0,2,0,0.0,6,0,0.0
18704,1,15,1,0.5,1,0,0.25,24,1,0.75,3,0,0.0,5,0,0.25,14,0,0.25,21,0,0.5,7,0,0.0,18,0,0.5,8,0,1.0
18704,2,1,0,0.25,3,0,0.0,15,1,0.5,21,0,0.5,7,0,0.0,5,0,0.25,24,0,0.75,18,0,0.5,14,0,0.25,8,0,1.0
18705,1,2,1,0.5,5,0,0.25,6,1,0.25,16,0,0.25,13,0,0.25,1,0,0.25,8,0,0.5,15,0,0.25,17,0,0.5,4,0,0.5
18705,2,8,1,0.5,13,1,0.25,17,0,0.5,1,0,0.25,2,0,0.5,16,0,0.25,6,0,0.25,4,0,0.5,5,0,0.25,15,0,0.25
18706,1,27,0,0.25,38,0,0.25,20,0,0.25,33,0,0.25,16,0,0.25,13,0,0.25,9,0,0.25,6,0,0.0,18,0,0.25,15,0,0.0
18706,2,15,0,0.0,6,0,0.0,38,0,0.25,27,0,0.25,16,0,0.25,18,0,0.25,9,0,0.25,20,0,0.25,33,0,0.25,13,0,0.25
18707,1,6,0,0.5,20,0,0.25,12,0,0.5,2,0,0.25,26,1,0.5,24,0,0.5,29,0,0.25,27,0,0.25,14,0,0.5,18,0,0.5
18707,2,29,0,0.25,18,0,0.5,14,0,0.5,12,0,0.5,2,0,0.25,6,0,0.5,24,0,0.5,20,0,0.25,26,0,0.5,27,0,0.25
18708,1,22,0,0.25,35,0,0.25,4,0,0.25,8,0,0.0,31,0,0.25,26,0,0.25,9,0,0.25,10,0,0.25,18,0,0.25,2,0,0.25
18708,2,26,0,0.25,8,0,0.0,35,0,0.25,31,0,0.25,9,0,0.25,22,0,0.25,4,0,0.25,18,0,0.25,2,0,0.25,10,0,0.25
18709,1,11,0,0.0,19,0,0.0,13,0,0.0,5,0,0.0,18,0,0.0,20,0,0.0,4,0,0.0,9,0,0.25,8,0,0.0,15,0,0.0
18709,2,5,0,0.0,13,0,0.0,9,0,0.25,19,0,0.0,18,0,0.0,15,0,0.0,20,0,0.0,11,0,0.0,8,0,0.0,4,0,0.0
18710,1,18,1,1.0,16,1,0.5,19,0,0.75,30,0,0.75,20,0,0.75,24,0,0.5,35,0,0.25,34,0,0.25,2,0,0.5,39,0,0.75
18710,2,16,0,0.5,35,0,0.25,39,0,0.75,34,1,0.25,20,0,0.75,2,0,0.5,24,0,0.5,30,0,0.75,19,0,0.75,18,0,1.0
18711,1,24,0,0.25,6,1,0.25,2,0,0.25,28,0,0.25,12,0,0.25,34,0,0.25,23,0,0.25,26,0,0.25,22,0,0.25,13,0,0.25
18711,2,6,0,0.25,28,0,0.25,2,0,0.25,12,0,0.25,24,1,0.25,22,0,0.25,23,0,0.25,26,0,0.25,13,0,0.25,34,0,0.25
18712,1,8,0,0.25,12,1,0.5,13,0,0.5,2,1,0.5,19,0,0.25,20,0,0.5,24,0,0.5,5,0,0.5,29,0,0.25,27,0,0.5
18712,2,19,0,0.25,13,0,0.5,24,0,0.5,8,0,0.25,12,0,0.5,20,0,0.5,27,0,0.5,2,0,0.5,29,0,0.25,5,0,0.5
18713,1,13,0,0.5,15,0,0.5,5,1,0.5,33,0,0.5,19,0,0.5,7,0,0.5,8,0,0.5,28,0,0.5,11,0,0.5,12,0,0.5
18713,2,13,0,0.5,33,0,0.5,11,0,0.5,8,0,0.5,12,0,0.5,7,0,0.5,28,0,0.5,15,0,0.5,19,0,0.5,5,0,0.5
18714,1,11,0,0.75,1,0,0.25,17,0,0.0,20,0,0.5,15,0,0.25,13,0,0.25,37,0,0.5,19,0,0.25,16,0,0.25,33,0,0.75
18714,2,16,0,0.25,15,0,0.25,13,0,0.25,1,0,0.25,19,0,0.25,20,0,0.5,37,0,0.5,17,0,0.0,11,0,0.75,33,0,0.75
18715,1,37,0,0.25,21,1,0.25,24,0,0.25,1,1,0.75,18,0,0.0,6,0,0.0,9,0,0.0,30,0,0.5,38,0,0.0,16,0,0.5
18715,2,6,0,0.0,38,0,0.0,30,0,0.5,24,0,0.25,21,0,0.25,16,0,0.5,37,0,0.25,9,0,0.0,18,0,0.0,1,0,0.75
18716,1,1,0,0.25,24,0,0.5,26,0,0.25,18,0,0.5,25,0,0.25,21,0,0.25,8,0,0.25,28,0,0.0,3,0,0.25,4,0,0.25
18716,2,8,0,0.25,21,0,0.25,1,0,0.25,18,0,0.5,25,0,0.25,28,0,0.0,4,0,0.25,24,0,0.5,26,0,0.25,3,0,0.25
18717,1,9,0,0.25,20,0,0.25,15,1,0.25,2,0,0.25,14,0,0.25,11,0,0.25,17,0,0.25,3,0,0.25,18,0,0.25,8,0,0.25
18717,2,18,0,0.25,2,0,0.25,14,0,0.25,8,0,0.25,20,0,0.25,11,0,0.25,17,0,0.25,3,0,0.25,9,0,0.25,15,0,0.25
18718,1,23,0,0.5,3,0,0.25,16,0,0.25,1,1,0.5,12,0,0.25,22,0,0.25,14,0,0.25,33,0,0.25,10,0,0.25,21,0,0.5
18718,2,23,0,0.5,14,1,0.25,22,0,0.25,16,0,0.25,33,0,0.25,1,0,0.5,3,0,0.25,10,0,0.25,12,0,0.25,21,0,0.5
18719,1,39,0,0.25,44,1,0.5,28,1,1.0,14,0,1.0,38,1,0.5,11,0,0.25,42,0,0.5,32,0,0.5,35,0,1.0,19,0,0.5
18719,2,28,0,1.0,39,0,0.25,35,1,1.0,38,0,0.5,32,0,0.5,42,0,0.5,44,0,0.5,14,0,1.0,19,0,0.5,11,0,0.25
18720,1,19,0,0.0,22,0,0.5,3,0,0.5,16,0,0.5,17,0,0.5,23,0,0.25,8,1,0.25,15,0,0.25,21,0,0.25,10,0,0.5
18720,2,22,0,0.5,16,1,0.5,19,0,0.0,10,0,0.5,3,0,0.5,23,0,0.25,8,0,0.25,21,0,0.25,15,0,0.25,17,0,0.5
18721,1,8,0,1.0,16,0,0.25,29,0,0.25,24,0,0.5,25,0,0.25,12,0,0.5,3,0,0.25,20,0,0.5,17,0,0.5,7,0,0.25
18721,2,3,0,0.25,25,0,0.25,17,0,0.5,24,1,0.5,20,0,0.5,7,0,0.25,12,0,0.5,8,0,1.0,16,0,0.25,29,0,0.25
18722,1,26,0,0.5,13,1,0.5,4,0,0.25,40,0,0.5,29,0,0.5,24,0,0.5,36,0,0.5,19,0,0.5,32,0,0.5,1,0,0.5
18722,2,4,0,0.25,40,0,0.5,32,0,0.5,19,0,0.5,13,0,0.5,24,0,0.5,26,0,0.5,29,0,0.5,36,0,0.5,1,0,0.5
18723,1,21,0,0.0,23,0,0.0,14,0,0.0,22,0,0.0,20,0,0.0,29,1,1.0,5,0,0.0,12,0,0.25,25,0,0.0,11,0,0.0
18723,2,25,0,0.0,23,0,0.0,20,0,0.0,5,0,0.0,12,0,0.25,22,0,0.0,14,0,0.0,11,0,0.0,29,0,1.0,21,0,0.0
18724,1,30,1,1.0,25,0,0.25,31,0,0.5,33,0,0.5,14,0,0.5,6,0,1.0,35,0,0.5,17,0,0.5,7,0,0.5,2,0,0.25
18724,2,33,0,0.5,35,0,0.5,25,0,0.25,14,0,0.5,7,0,0.5,6,0,1.0,30,0,1.0,17,0,0.5,2,0,0.25,31,0,0.5
18725,1,33,1,0.5,34,0,0.5,23,0,0.25,30,1,0.0,32,0,0.0,17,0,0.5,25,0,0.5,28,0,0.0,6,0,0.0,1,0,0.0
18725,2,23,0,0.25,32,0,0.0,30,0,0.0,28,0,0.0,25,0,0.5,1,0,0.0,17,0,0.5,34,0,0.5,6,0,0.0,33,0,0.5
18726,1,27,0,0.0,31,0,0.0,30,0,1.0,19,0,0.0,1,0,0.25,25,0,0.25,21,0,0.0,35,0,0.25,2,0,0.0,3,0,0.5
18726,2,21,0,0.0,25,0,0.25,30,0,1.0,35,0,0.25,3,0,0.5,27,0,0.0,19,0,0.0,1,0,0.25,31,0,0.0,2,0,0.0
18727,1,15,0,0.5,27,0,0.5,1,0,0.5,28,0,0.25,6,0,0.25,33,0,0.5,34,0,0.25,3,0,0.5,8,0,0.0,23,0,0.25
18727,2,27,1,0.5,33,0,0.5,8,0,0.0,3,0,0.5,15,0,0.5,28,0,0.25,1,0,0.5,6,0,0.25,23,0,0.25,34,0,0.25
18728,1,2,1,0.5,4,0,0.5,15,0,0.5,13,0,0.5,17,0,0.25,8,0,0.5,26,0,0.5,9,0,0.25,12,0,0.0,16,0,0.5
18728,2,15,0,0.5,8,0,0.5,2,1,0.5,4,0,0.5,17,0,0.25,16,0,0.5,13,0,0.5,9,0,0.25,26,0,0.5,12,0,0.0
18729,1,16,0,0.25,25,0,0.25,15,0,0.25,26,0,0.25,37,0,0.25,30,1,0.25,12,0,0.25,4,0,0.25,46,0,0.75,27,0,0.25
18729,2,4,0,0.25,46,0,0.75,30,0,0.25,25,0,0.25,26,0,0.25,16,0,0.25,12,0,0.25,27,0,0.25,15,0,0.25,37,0,0.25
18730,1,37,0,1.0,26,0,0.75,13,0,0.25,40,0,0.5,25,0,0.25,36,0,0.25,16,0,1.0,29,0,0.5,32,0,1.0,18,0,0.5
18730,2,25,0,0.25,16,0,1.0,29,0,0.5,37,0,1.0,32,0,1.0,26,0,0.75,40,0,0.5,18,0,0.5,36,0,0.25,13,0,0.25
18731,1,31,0,0.25,3,0,0.5,39,0,1.0,17,0,0.25,42,0,0.25,37,0,0.5,24,0,0.25,7,0,0.25,35,0,0.25,21,0,0.5
18731,2,24,0,0.25,17,0,0.25,21,0,0.5,39,0,1.0,3,0,0.5,35,0,0.25,37,0,0.5,42,0,0.25,31,0,0.25,7,0,0.25
18732,1,17,1,0.75,26,1,0.75,13,1,0.5,31,0,0.5,11,0,0.5,6,0,0.75,15,0,0.25,23,0,0.0,20,0,0.25,28,0,0.5
18732,2,11,1,0.5,20,0,0.25,28,0,0.5,26,1,0.75,23,0,0.0,17,0,0.75,15,0,0.25,13,0,0.5,6,0,0.75,31,0,0.5
18733,1,11,0,0.25,9,0,0.5,16,0,0.5,14,0,0.0,5,0,0.0,12,0,0.0,8,0,0.25,10,0,0.0,6,0,0.25,3,0,0.25
18733,2,16,0,0.5,9,1,0.5,14,0,0.0,10,0,0.0,11,0,0.25,3,0,0.25,5,0,0.0,6,0,0.25,8,0,0.25,12,0,0.0
18734,1,26,0,0.5,13,0,0.25,12,0,0.5,15,0,0.5,22,0,0.5,8,0,0.25,6,0,0.0,4,0,0.5,2,0,0.25,21,0,0.5
18734,2,26,0,0.5,4,1,0.5,22,1,0.5,2,0,0.25,15,0,0.5,21,0,0.5,12,0,0.5,13,0,0.25,6,0,0.0,8,0,0.25
18735,1,26,0,0.5,21,0,0.5,19,0,0.5,17,0,0.25,12,0,0.5,24,0,0.5,15,0,0.5,2,0,0.75,22,0,0.25,11,0,0.5
18735,2,12,0,0.5,24,1,0.5,17,1,0.25,15,0,0.5,2,0,0.75,26,0,0.5,22,0,0.25,21,0,0.5,11,0,0.5,19,0,0.5
18736,1,19,0,0.5,5,1,0.5,13,0,0.25,6,0,0.0,9,0,0.5,7,0,0.25,22,0,0.25,17,0,0.5,15,0,0.25,24,0,0.5
18736,2,9,1,0.5,5,1,0.5,13,0,0.25,15,0,0.25,6,0,0.0,22,0,0.25,17,0,0.5,24,0,0.5,19,0,0.5,7,0,0.25
18737,1,1,0,0.25,35,0,1.0,21,0,0.5,2,0,0.5,28,0,0.5,4,0,0.25,15,1,0.25,32,0,0.5,10,0,0.5,23,0,0.5
18737,2,35,1,1.0,32,0,0.5,1,0,0.25,15,0,0.25,4,0,0.25,23,0,0.5,21,0,0.5,10,0,0.5,2,0,0.5,28,0,0.5
18738,1,23,0,0.0,1,0,0.0,7,0,0.0,17,1,0.25,11,0,0.0,20,0,0.0,9,0,0.25,18,0,0.25,8,0,0.0,5,0,0.25
18738,2,17,1,0.25,8,0,0.0,20,0,0.0,23,0,0.0,1,0,0.0,7,0,0.0,18,0,0.25,5,0,0.25,9,0,0.25,11,0,0.0
18739,1,10,0,0.0,27,0,0.5,24,0,0.5,14,0,0.25,26,0,0.5,28,0,0.0,2,0,0.25,15,0,1.0,19,0,0.25,3,0,0.0
18739,2,26,0,0.5,10,0,0.0,27,0,0.5,14,1,0.25,3,0,0.0,19,0,0.25,28,0,0.0,15,0,1.0,24,0,0.5,2,0,0.25
18740,1,13,0,0.75,10,0,0.5,1,0,0.5,7,0,0.75,11,0,0.5,14,0,0.5,18,0,0.75,21,0,0.75,4,0,0.5,29,1,0.75
18740,2,7,0,0.75,13,1,0.75,18,1,0.75,1,0,0.5,14,0,0.5,21,0,0.75,29,0,0.75,11,0,0.5,10,0,0.5,4,0,0.5
18741,1,34,1,0.5,18,1,0.25,5,0,0.25,33,0,0.5,40,0,0.5,13,0,0.5,14,0,1.0,17,0,0.5,23,0,0.5,26,0,0.5
18741,2,26,0,0.5,34,0,0.5,40,0,0.5,33,0,0.5,18,0,0.25,13,0,0.5,23,0,0.5,14,0,1.0,5,0,0.25,17,0,0.5
18742,1,31,0,0.5,35,0,0.75,36,0,0.5,28,0,0.25,33,0,0.25,15,0,0.25,13,0,0.5,22,0,0.5,16,0,0.5,29,0,0.25
18742,2,13,0,0.5,16,0,0.5,28,0,0.25,35,0,0.75,15,1,0.25,36,0,0.5,29,0,0.25,31,0,0.5,33,0,0.25,22,0,0.5
18743,1,5,0,0.25,29,0,0.25,4,0,1.0,31,0,0.0,12,0,0.25,32,0,0.0,25,0,0.25,27,0,0.25,23,0,1.0,15,0,0.25
18743,2,4,1,1.0,5,0,0.25,15,0,0.25,32,0,0.0,23,1,1.0,25,0,0.25,12,0,0.25,29,0,0.25,31,0,0.0,27,0,0.25
18744,1,24,0,0.25,32,0,0.5,18,0,0.25,3,0,0.5,17,0,0.5,19,0,0.25,4,0,0.5,2,0,0.5,12,0,0.5,15,0,0.5
18744,2,15,1,0.5,19,0,0.25,32,1,0.5,17,0,0.5,18,0,0.25,4,0,0.5,24,0,0.25,2,0,0.5,12,0,0.5,3,0,0.5
18745,1,10,0,0.25,6,0,0.0,14,1,0.0,22,0,0.25,21,0,0.0,3,0,0.0,18,0,0.0,13,0,0.0,17,0,0.25,4,0,0.0
18745,2,14,0,0.0,13,0,0.0,10,0,0.25,21,0,0.0,22,0,0.25,18,0,0.0,17,0,0.25,4,0,0.0,3,0,0.0,6,0,0.0
18746,1,38,0,0.25,13,1,0.25,45,0,0.5,47,0,0.25,43,1,0.5,41,0,0.25,35,0,0.5,2,0,0.25,31,0,0.5,30,0,0.25
18746,2,38,0,0.25,13,0,0.25,45,0,0.5,31,0,0.5,47,0,0.25,2,0,0.25,41,0,0.25,30,0,0.25,43,0,0.5,35,0,0.5
18747,1,6,0,0.5,18,0,0.25,5,1,0.5,2,0,0.5,9,0,0.75,4,0,0.5,10,0,0.25,7,0,0.25,3,0,1.0,13,0,0.25
18747,2,9,0,0.75,7,0,0.25,2,0,0.5,18,0,0.25,4,0,0.5,13,0,0.25,10,0,0.25,3,0,1.0,6,0,0.5,5,0,0.5
18748,1,23,0,0.25,9,0,0.0,21,0,0.25,3,0,0.0,2,0,0.25,13,0,0.25,31,0,0.25,29,0,0.0,7,0,0.25,10,0,0.0
18748,2,23,0,0.25,2,0,0.25,21,0,0.25,10,0,0.0,7,0,0.25,9,0,0.0,31,0,0.25,13,0,0.25,3,0,0.0,29,0,0.0
18749,1,2,0,0.0,8,0,0.0,3,0,0.0,7,0,0.0,6,0,0.0,17,0,0.0,11,0,0.0,15,0,0.0,13,0,0.0,16,0,0.25
18749,2,13,0,0.0,15,0,0.0,16,0,0.25,2,0,0.0,3,0,0.0,8,0,0.0,17,0,0.0,7,0,0.0,6,0,0.0,11,0,0.0
18750,1,12,0,0.5,10,0,0.5,38,1,0.5,39,1,1.0,6,0,0.5,20,0,0.5,31,0,0.5,15,0,0.5,14,0,0.5,41,0,0.75
18750,2,10,0,0.5,6,0,0.5,20,0,0.5,38,0,0.5,15,0,0.5,41,0,0.75,31,0,0.5,39,0,1.0,14,0,0.5,12,0,0.5
18751,1,17,0,0.0,6,0,0.0,12,0,0.0,13,0,0.0,7,0,0.25,15,0,0.25,9,0,0.25,3,0,0.0,18,0,0.0,20,0,0.25
18751,2,13,0,0.0,3,0,0.0,18,0,0.0,7,0,0.25,6,0,0.0,20,0,0.25,17,0,0.0,12,0,0.0,15,0,0.25,9,0,0.25
18752,1,12,1,0.25,29,0,0.0,25,0,0.25,20,0,0.25,15,0,0.0,10,0,0.25,14,0,0.25,3,0,0.0,31,0,0.0,19,0,0.0
18752,2,3,0,0.0,10,0,0.25,15,0,0.0,19,0,0.0,14,0,0.25,25,0,0.25,31,0,0.0,29,0,0.0,20,0,0.25,12,0,0.25
18753,1,2,0,0.0,22,0,0.0,34,0,0.5,33,0,0.0,3,0,0.0,10,0,0.0,26,0,0.0,15,0,0.5,25,0,0.5,29,0,0.5
18753,2,26,0,0.0,29,0,0.5,22,0,0.0,3,0,0.0,10,0,0.0,25,0,0.5,2,0,0.0,34,0,0.5,33,0,0.0,15,0,0.5
18754,1,12,0,0.0,4,0,0.25,13,1,0.25,8,0,0.0,6,0,0.0,11,0,0.0,5,0,0.25,7,0,0.25,2,0,0.5,3,0,0.25
18754,2,11,0,0.0,4,0,0.25,13,0,0.25,7,0,0.25,3,0,0.25,5,0,0.25,6,0,0.0,8,0,0.0,2,1,0.5,12,0,0.0
18755,1,15,0,0.5,3,0,0.5,19,0,0.5,14,0,0.5,18,0,0.5,6,1,0.5,5,1,0.5,12,0,0.25,17,0,0.5,4,0,0.25
18755,2,6,0,0.5,12,0,0.25,17,0,0.5,15,0,0.5,18,0,0.5,19,1,0.5,3,0,0.5,5,0,0.5,14,0,0.5,4,0,0.25
18756,1,2,1,1.0,12,0,0.75,6,1,0.5,17,0,0.25,11,0,0.5,22,0,0.25,18,0,0.25,26,0,0.5,21,0,0.25,15,0,0.5
18756,2,11,1,0.5,18,0,0.25,21,0,0.25,22,0,0.25,26,0,0.5,15,1,0.5,2,0,1.0,17,0,0.25,6,0,0.5,12,0,0.75
18757,1,4,0,0.25,18,0,0.0,28,0,0.25,25,0,0.25,26,0,0.0,9,0,0.25,6,0,0.25,5,0,0.5,7,0,0.5,27,0,0.5
18757,2,27,0,0.5,5,0,0.5,9,0,0.25,25,0,0.25,26,0,0.0,4,0,0.25,6,0,0.25,7,0,0.5,28,0,0.25,18,0,0.0
18758,1,8,1,0.25,27,1,0.0,29,0,0.0,22,0,0.25,4,0,0.25,14,0,0.5,31,0,0.5,3,0,0.25,2,0,0.0,15,0,0.25
18758,2,3,0,0.25,8,0,0.25,29,0,0.0,4,0,0.25,31,0,0.5,15,0,0.25,27,0,0.0,22,0,0.25,2,0,0.0,14,0,0.5
18759,1,26,0,0.25,3,0,0.5,8,0,0.5,30,0,0.5,29,0,0.25,2,0,0.5,40,0,0.25,35,0,0.25,14,0,0.0,5,0,0.5
18759,2,3,0,0.5,2,1,0.5,26,0,0.25,30,0,0.5,14,0,0.0,35,0,0.25,5,0,0.5,8,0,0.5,40,0,0.25,29,0,0.25
18760,1,9,0,0.5,16,1,0.25,15,0,0.25,7,0,0.25,22,0,0.25,1,0,0.25,13,0,0.25,5,0,0.25,11,0,0.25,6,0,0.25
18760,2,9,0,0.5,1,0,0.25,7,0,0.25,13,0,0.25,22,0,0.25,15,1,0.25,5,0,0.25,16,0,0.25,6,0,0.25,11,0,0.25
18761,1,1,0,0.25,29,1,0.5,31,0,0.25,2,0,0.25,10,0,0.5,5,0,0.25,7,0,0.5,28,1,0.25,22,0,1.0,20,0,0.5
