query_id,relevance_score,document_no,score
19256,1,11,1.0188299
19256,1,1,0.84039538
19256,2,14,0.82352597
19256,1,12,0.82077142
19256,1,2,0.78188859
19256,1,13,0.78003536
19256,0,8,0.72590407
19256,1,7,0.7014787
19256,1,15,0.69972246
19257,2,14,3.91718149
19257,1,15,3.82499876
19257,1,21,3.49225798
19257,1,23,3.42034436
19257,1,28,3.36268445
19257,2,5,3.26760905
19257,1,25,3.14893022
19257,1,16,3.01409478
19257,1,9,2.82668265
19257,0,24,2.75298186
19258,1,29,3.32161027
19258,1,31,3.14848141
19258,0,21,3.12072542
19258,0,35,3.09143245
19258,1,30,2.72583859
19258,0,28,2.63640164
19258,0,16,2.61309124
19258,1,9,2.58034459
19258,2,26,2.57034669
19258,0,17,2.4869428
19259,2,2,4.63956225
19259,2,17,4.52412441
19259,3,31,4.05545836
19259,2,23,3.76619262
19259,1,25,3.70336019
19259,2,30,3.6324419
19259,1,6,3.57506569
19259,2,32,3.32897831
19259,1,15,3.31719366
19259,2,21,3.23012084
19260,1,21,3.03788222
19260,1,6,2.77505948
19260,0,1,2.73601282
19260,2,7,2.50936855
19260,1,2,2.44851936
19260,1,13,2.35592716
19260,0,9,2.23723532
19260,2,14,2.21427667
19260,0,4,2.20780152
19260,0,19,2.15574301
19261,0,27,4.20953918
19261,2,9,4.08895944
19261,2,21,3.96534595
19261,1,8,3.80429608
19261,1,17,3.78558022
19261,2,19,3.73466186
19261,2,16,3.64162457
19261,2,1,3.57964784
19261,2,23,3.48946787
19261,1,30,3.37807802
19262,1,8,3.13162874
19262,1,2,2.69566908
19262,1,7,2.59652275
19262,2,29,2.52398726
19262,2,15,2.49715085
19262,2,4,2.46938578
19262,1,24,2.45102504
19262,2,3,2.43743082
19262,2,14,2.43414711
19262,2,31,2.41450747
19263,2,5,1.00621969
19263,0,1,0.60004159
19263,0,2,0.48071486
19263,2,8,0.47264261
19263,0,6,0.45290642
19263,2,3,0.42006651
19263,0,11,0.36544306
19263,0,16,0.32818879
19263,0,9,0.26624553
19263,0,13,0.26474784
19264,4,4,4.80093062
19264,4,19,4.4460238
19264,2,21,4.36541299
19264,2,31,4.05174806
19264,2,7,4.00872109
19264,2,20,3.8018547
19264,4,8,3.76595333
19264,2,11,3.6077988
19264,1,9,3.60156563
19264,2,27,3.43766407
19265,2,21,2.30243822
19265,1,12,2.0187195
19265,1,23,1.96598382
19265,1,19,1.90987277
19265,2,24,1.88638147
19265,1,18,1.7618173
19265,2,15,1.71783897
19265,1,14,1.69968652
19265,0,9,1.67961641
19265,0,3,1.64457491
19266,0,21,1.32987985
19266,0,11,1.2937444
19266,1,5,1.22671472
19266,1,19,1.07622448
19266,0,12,0.8871382
19266,0,3,0.84972502
19266,1,8,0.84416048
19266,0,15,0.78179253
19266,1,14,0.78128393
19266,1,6,0.75795022
19267,2,17,4.29243714
19267,2,25,4.28668356
19267,2,28,4.04610777
19267,2,29,4.02485414
19267,2,24,4.01834439
19267,3,11,3.94180569
19267,2,23,3.68487462
19267,1,1,3.47894457
19267,1,19,3.47886478
19267,2,9,3.43961783
19268,2,8,2.97461468
19268,2,10,2.85897715
19268,1,22,2.85194656
19268,2,15,2.46371196
19268,1,13,2.32876839
19268,2,18,2.30212906
19268,0,2,2.23160333
19268,2,5,2.08298585
19268,2,9,2.06758494
19268,0,20,2.05748971
19269,0,14,2.46840748
19269,0,25,2.22841096
19269,0,5,2.0549815
19269,0,20,2.03526743
19269,0,7,1.90106159
19269,0,10,1.67670756
19269,0,4,1.63870966
19269,0,13,1.63720499
19269,0,11,1.6036299
19269,0,17,1.58133588
19270,2,28,3.65297114
19270,2,16,3.57373305
19270,1,4,3.38476073
19270,1,10,3.05897814
19270,1,15,2.92091474
19270,1,26,2.89415703
19270,1,21,2.87645819
19270,1,13,2.74301307
19270,1,38,2.73608896
19270,1,11,2.6748496
19271,2,10,3.4474557
19271,4,13,3.33454766
19271,2,45,3.3134499
19271,2,21,3.1431751
19271,1,11,3.10762182
19271,2,27,3.07207474
19271,1,43,2.9995308
19271,1,33,2.92529358
19271,2,7,2.85469822
19271,3,9,2.82549221
19272,3,10,4.00608167
19272,2,25,3.8072332
19272,3,12,3.61699505
19272,2,6,3.33059948
19272,3,5,3.23646923
19272,1,33,3.00773498
19272,1,15,2.74993896
19272,1,8,2.71863223
19272,1,7,2.69488332
19272,1,14,2.68491419
19273,3,39,4.3435412
19273,2,7,3.90917177
19273,2,31,3.89141282
19273,1,6,3.68454621
19273,2,1,3.45604808
19273,1,16,3.36976581
19273,3,35,3.30797872
19273,2,23,3.1960985
19273,2,24,3.15812729
19273,0,5,3.14717699
19274,2,26,1.92922815
19274,0,12,1.90311521
19274,0,17,1.63158403
19274,0,8,1.58904137
19274,0,19,1.56142952
19274,0,25,1.55553105
19274,0,4,1.54481418
19274,0,16,1.51916894
19274,0,3,1.4933447
19274,0,6,1.40198853
19275,0,13,0.27028945
19275,1,14,0.10175715
19275,0,4,0.0080578
19275,1,5,-0.02024033
19275,1,7,-0.04571597
19275,1,3,-0.06796882
19275,1,9,-0.08186279
19275,1,11,-0.08840759
19275,1,6,-0.08972011
19275,1,18,-0.09053629
19277,1,25,4.30804188
19277,2,21,4.30667889
19277,1,26,4.27967116
19277,1,10,4.24495027
19277,2,1,4.04654918
19277,2,23,4.0292968
19277,2,7,3.99183523
19277,1,22,3.55754385
19277,0,27,3.31566445
19277,1,4,3.27005132
19278,2,1,4.21794788
19278,2,25,4.08578975
19278,1,24,4.03161091
19278,2,22,3.89993099
19278,2,20,3.78509747
19278,2,8,3.70661617
19278,1,29,3.70072477
19278,2,5,3.69095588
19278,2,27,3.66710038
19278,2,32,3.63645532
19279,1,17,3.74900836
19279,1,35,3.39547228
19279,1,20,3.35751215
19279,2,16,2.94393449
19279,1,37,2.90404446
19279,2,18,2.82790034
19279,1,44,2.78021764
19279,2,34,2.74262982
19279,1,2,2.72950066
19279,1,39,2.70446599
19280,3,10,4.09975138
19280,3,26,3.99825952
19280,1,25,3.84710013
19280,1,1,3.84198197
19280,2,29,3.72171459
19280,3,24,3.66390382
19280,3,9,3.64741112
19280,1,16,3.36055818
19280,2,15,3.30983233
19280,2,13,3.19378893
19281,4,16,4.10801817
19281,2,35,3.86749044
19281,2,7,3.81379016
19281,2,5,3.76247384
19281,3,9,3.72117339
19281,2,21,3.6931386
19281,2,27,3.68163741
19281,2,33,3.54303123
19281,2,38,3.48046728
19281,2,39,3.33251147
19282,2,1,2.90660048
19282,1,3,2.45723166
19282,1,8,2.44292731
19282,1,22,2.43713606
19282,1,25,2.28937616
19282,1,31,2.04831331
19282,1,2,2.03380127
19282,1,5,2.02108496
19282,1,34,1.99537635
19282,0,17,1.97336643
19283,1,12,1.42458872
19283,1,20,1.42170576
19283,0,5,1.34225721
19283,1,8,1.24345777
19283,2,13,1.03492942
19283,2,2,1.03165352
19283,2,21,0.94277292
19283,0,9,0.92890752
19283,1,22,0.92453787
19283,0,19,0.89714736
19284,1,10,4.61739773
19284,2,22,4.18757129
19284,2,2,3.92349456
19284,2,11,3.79441368
19284,1,21,3.69234559
19284,2,14,3.66657128
19284,1,19,3.63325107
19284,1,16,3.6027431
19284,2,26,3.32817035
19284,3,8,3.32430022
19285,1,25,2.97019592
19285,2,38,2.86952756
19285,1,44,2.80750756
19285,1,24,2.70224991
19285,1,5,2.56550773
19285,1,20,2.55181611
19285,1,47,2.44586251
19285,0,10,2.41073569
19285,1,45,2.33014089
19285,1,29,2.31947881
19286,1,4,3.06524987
19286,2,14,2.64502646
19286,2,27,2.49811215
19286,1,3,2.48598555
19286,1,10,2.36826068
19286,1,1,2.28406076
19286,1,9,2.19592427
19286,2,21,2.05977414
19286,0,22,2.0460149
19286,2,20,2.00490898
19287,1,28,4.85004396
19287,4,13,4.73421232
19287,1,10,4.50003016
19287,3,24,4.44005786
19287,1,7,4.27935726
19287,2,1,4.25414196
19287,2,17,4.01610578
19287,2,8,4.00372557
19287,4,16,3.97485902
19287,1,5,3.85559659
19288,1,11,2.99555334
19288,1,16,2.70260124
19288,0,13,2.5249761
19288,2,6,2.46425312
19288,1,12,2.40789609
19288,1,18,2.39210319
19288,2,19,2.38309335
19288,1,2,2.34601527
19288,1,20,2.29251457
19288,2,10,2.17821902
19289,2,9,3.00521555
19289,2,26,2.83280228
19289,1,20,2.36730088
19289,2,15,2.32812771
19289,2,18,2.27463378
19289,1,17,2.24543439
19289,1,27,2.01101189
19289,1,13,1.96767322
19289,0,8,1.56971154
19289,1,32,1.46942355
19290,2,14,4.27432677
19290,2,9,4.20077462
19290,2,15,4.20073686
19290,2,29,4.17994364
19290,3,21,4.12888407
19290,0,7,4.03905025
19290,0,32,3.9591523
19290,0,3,3.9436673
19290,2,8,3.93970155
19290,2,1,3.93162307
19291,3,22,3.02776476
19291,0,6,2.74045574
19291,0,25,2.67444681
19291,0,30,1.82158428
19291,1,27,1.81499186
19291,0,3,1.7733588
19291,1,19,1.74153038
19291,1,9,1.73039634
19291,1,10,1.72425044
19291,1,18,1.72253363
19292,2,1,4.30440632
19292,3,2,4.17012918
19292,3,27,4.15816103
19292,2,11,4.11098097
19292,2,14,4.09144001
19292,3,29,4.07554343
19292,3,24,4.07082499
19292,2,18,4.0127332
19292,2,30,3.99872884
19292,1,15,3.88773548
19293,4,4,3.66992682
19293,2,25,3.47443164
19293,4,28,3.47443164
19293,1,33,3.19113387
19293,1,18,3.04432699
19293,4,27,3.0157693
19293,1,32,2.96893667
19293,2,11,2.86390096
19293,1,8,2.65514743
19293,1,24,2.52989539
19294,1,23,2.83105325
19294,3,9,2.78256575
19294,3,33,2.64076904
19294,3,16,2.56997381
19294,2,24,2.51660729
19294,3,30,2.48653682
19294,3,10,2.29937175
19294,3,36,2.27272747
19294,2,28,2.21006549
19294,1,5,2.10456398
19295,3,7,3.46276738
19295,1,11,3.40570606
19295,4,23,3.38786791
19295,2,21,3.34867943
19295,1,27,3.33814017
19295,2,28,3.2200942
19295,1,31,3.13072911
19295,1,15,3.12242599
19295,3,22,3.11236185
19295,1,35,3.10591084
19296,1,18,2.44267104
19296,1,3,2.41357596
19296,1,20,1.93621024
19296,1,17,1.71354542
19296,1,9,1.50722698
19296,1,6,1.26781459
19296,0,12,1.26601682
19296,1,1,1.25497498
19296,0,22,1.24423004
19296,1,16,1.19583412
19297,3,14,3.3222835
19297,2,24,3.28233833
19297,4,33,3.26191359
19297,1,40,3.21783517
19297,1,18,3.2123801
19297,1,20,3.16047704
19297,3,31,3.08841883
19297,1,15,3.08441263
19297,1,19,3.00966043
19297,2,7,3.00013737
19298,4,6,3.79668394
19298,2,13,3.69133531
19298,1,26,3.63058014
19298,2,31,3.50141235
19298,0,15,3.44024092
19298,1,35,3.39006496
19298,1,22,3.36348069
19298,2,18,3.30336432
19298,0,24,3.21733859
19298,3,38,3.15816451
19299,4,33,3.76103954
19299,0,31,3.49764852
19299,1,27,3.43894574
19299,0,40,3.33011455
19299,2,34,3.15306585
19299,1,20,2.96125447
19299,0,10,2.94314943
19299,0,15,2.84183498
19299,0,7,2.77307178
19299,1,42,2.71692687
19300,0,19,2.53496429
19300,0,7,2.51627065
19300,1,23,2.46762248
19300,1,27,2.43225766
19300,2,5,2.37712583
19300,1,10,2.25011702
19300,1,11,2.22814914
19300,1,6,2.18729772
19300,0,15,2.13463528
19300,1,18,2.08688986
19301,4,27,3.35605197
19301,3,24,3.35567876
19301,4,26,3.30963903
19301,2,15,3.05240652
19301,2,9,2.82913118
19301,4,6,2.75871483
19301,3,4,2.69240525
19301,1,25,2.65767078
19301,1,29,2.61359332
19301,1,28,2.54012522
19302,3,12,3.49339656
19302,0,23,3.27434146
19302,1,9,2.72169016
19302,0,3,2.67310654
19302,1,26,2.67148257
19302,2,17,2.66683568
19302,1,1,2.64498009
19302,1,15,2.60502511
19302,0,4,2.58971059
19302,2,22,2.53025366
19303,1,9,3.59286851
19303,1,5,3.58362555
19303,1,18,3.56803838
19303,1,2,3.49444808
19303,1,14,3.43501075
19303,1,13,3.28988438
19303,4,6,3.27576821
19303,1,27,2.73921765
19303,1,1,2.72846679
19303,4,4,2.70797238
19304,2,24,4.49442755
19304,2,13,4.42966711
19304,2,1,4.42405441
19304,2,10,4.29474406
19304,2,9,4.25235475
19304,2,27,4.1678022
19304,0,20,4.13162254
19304,2,19,4.08348237
19304,2,21,3.92444085
19304,2,15,3.88054106
19305,2,1,4.10055101
19305,2,21,3.9454245
19305,4,32,3.91726969
19305,2,23,3.70403707
19305,0,12,3.51769314
19305,1,25,3.45219361
19305,1,6,3.43127724
19305,2,28,3.42889353
19305,1,31,3.3717271
19305,2,19,3.27095664
19306,4,10,3.16165377
19306,3,28,3.14676341
19306,3,30,3.04975204
19306,2,13,2.66296533
19306,3,12,2.59428934
19306,1,18,2.16030202
19306,1,25,2.0116572
19306,0,5,1.98697189
19306,2,31,1.94377852
19306,1,14,1.85186128
19307,2,25,2.96265598
19307,2,8,2.84154873
19307,2,26,2.76567789
19307,2,3,2.727599
19307,4,10,2.57001838
19307,1,4,2.49645814
19307,2,7,2.49409175
19307,2,17,2.45706846
19307,4,20,2.4517514
19307,2,9,2.44649308
19308,2,2,3.32019772
19308,2,14,3.18273865
19308,1,24,2.93279755
19308,2,27,2.72017982
19308,2,13,2.69801272
19308,1,1,2.6621546
19308,1,22,2.60285554
19308,2,18,2.60012482
19308,1,28,2.48412213
19308,1,3,2.40953112
19309,3,8,5.11550971
19309,2,19,5.11550971
19309,2,33,4.75044436
19309,3,25,4.75025423
19309,1,3,4.44321623
19309,1,21,4.41165477
19309,1,24,4.37832793
19309,2,41,4.32579286
19309,3,37,4.26133796
19309,3,12,4.22350275
19310,2,11,2.3480694
19310,0,21,2.12796054
19310,1,10,2.02503445
19310,0,4,2.02190841
19310,1,16,1.99857885
19310,1,3,1.98711393
19310,0,19,1.94738909
19310,0,14,1.88204051
19310,2,2,1.82653875
19310,1,18,1.8041522
19311,0,22,3.09070641
19311,0,23,3.0676256
19311,0,20,2.95592351
19311,4,30,2.83237952
19311,0,3,2.81959696
19311,1,17,2.78745779
19311,0,9,2.70101863
19311,0,15,2.52875441
19311,0,24,2.51310613
19311,1,11,2.4789731
19312,4,25,3.70367544
19312,2,7,3.53479076
19312,2,9,3.49473395
19312,2,31,3.4851986
19312,2,33,3.47489877
19312,2,21,3.35654485
19312,2,45,3.34410836
19312,2,32,3.29934166
19312,1,38,3.14571203
19312,1,36,2.93834671
19313,1,18,3.37678234
19313,4,17,3.30661313
19313,1,30,3.09958844
19313,2,2,3.07034938
19313,2,32,3.03805653
19313,1,16,2.94222958
19313,2,25,2.7407044
19313,1,13,2.56086047
19313,2,29,2.55175913
19313,2,1,2.5236075
19314,1,3,1.93812442
19314,1,20,1.86590565
19314,0,23,1.82891945
19314,1,17,1.75574925
19314,2,15,1.64345387
19314,1,4,1.63908321
19314,1,25,1.63621659
19314,1,8,1.59966321
19314,1,10,1.5956254
19314,1,21,1.48856823
19315,1,25,2.3077797
19315,0,14,2.29140479
19315,0,8,2.16025358
19315,1,38,2.15339709
19315,1,34,2.08779553
19315,0,29,2.03572004
19315,0,30,1.99632817
19315,1,33,1.96548737
19315,1,35,1.94155018
19315,1,10,1.93086401
19316,3,22,4.96990748
19316,1,29,4.84936396
19316,4,21,4.39997015
19316,1,14,4.04190036
19316,1,15,3.95364984
19316,2,16,3.94257492
19316,4,31,3.93575568
19316,3,30,3.7764325
19316,1,18,3.62704672
19316,1,4,3.55430487
19317,2,25,3.38746491
19317,3,36,3.34510663
19317,4,18,3.33976927
19317,3,24,3.2359674
19317,2,40,3.03668083
19317,1,32,2.89997963
19317,2,1,2.83445111
19317,2,41,2.81320573
19317,1,9,2.70384113
19317,0,27,2.70025766
19318,4,38,4.35393915
19318,4,33,4.16055114
19318,3,34,3.76609328
19318,1,8,3.58444056
19318,1,2,3.49199207
19318,1,16,3.42663251
19318,1,39,3.04416999
19318,1,19,2.95768326
19318,1,12,2.74175554
19318,1,14,2.7183694
19319,0,27,0.88712673
19319,0,22,0.72164923
19319,0,6,0.60592556
19319,0,10,0.58167447
19319,0,17,0.47866624
19319,0,19,0.31490341
19319,0,28,0.10004948
19319,0,13,0.09086524
19319,0,14,0.08709058
19319,0,7,0.06409614
19320,1,12,4.11668733
19320,2,25,3.99127234
19320,2,7,3.66785428
19320,2,23,3.64483275
19320,3,31,3.6328723
19320,2,17,3.58131955
19320,1,22,3.15362861
19320,1,26,3.14639599
19320,1,8,3.0863845
19320,2,21,3.02154716
19321,2,6,3.64879065
19321,2,20,3.6006896
19321,2,14,3.47728562
19321,2,3,3.3239855
19321,2,24,3.19710917
19321,2,22,3.11139089
19321,2,18,3.0397633
19321,2,16,2.99380377
19321,2,1,2.89333416
19321,2,10,2.78008088
19322,0,3,3.42263589
19322,1,23,2.9854492
19322,0,16,2.97553366
19322,0,10,2.95438532
19322,0,28,2.86245687
19322,0,20,2.81054904
19322,1,32,2.7586666
19322,0,13,2.75534414
19322,0,21,2.72437461
19322,0,9,2.72158167
19323,3,19,3.00111194
19323,1,30,2.55126649
19323,1,24,2.47700366
19323,0,10,2.40258567
19323,1,17,2.34701151
19323,1,14,2.32391427
19323,1,8,2.31012196
19323,1,3,2.269156
19323,1,32,2.25058177
19323,1,28,2.24759118
19324,1,29,2.48130186
19324,1,1,2.41990384
19324,1,36,2.37486739
19324,1,18,2.34829718
19324,2,38,2.34803128
19324,1,21,2.22848664
19324,1,2,2.21320037
19324,1,34,2.20003302
19324,1,6,2.19185227
19324,1,14,2.17355997
19325,0,21,4.91444183
19325,2,7,4.91162735
19325,2,19,4.90575143
19325,2,15,4.75867476
19325,3,3,4.63550604
19325,3,5,4.52733213
19325,3,1,4.48038383
19325,2,6,4.4703927
19325,3,12,4.35453988
19325,3,14,4.31729133
19326,1,26,2.4702397
19326,1,39,2.42800388
19326,1,5,2.34079472
19326,1,21,2.32823347
19326,1,11,2.22223756
19326,1,20,2.17850333
19326,1,36,2.11559697
19326,2,4,2.11004045
19326,1,2,2.09163943
19326,1,30,2.01528508
19327,2,1,3.2070678
19327,2,25,2.84055494
19327,2,22,2.80982272
19327,2,15,2.77551879
19327,2,17,2.76723329
19327,2,12,2.7639243
19327,2,2,2.73723654
19327,2,14,2.62209877
19327,1,11,2.61205009
19327,1,18,2.6067499
19328,0,4,1.70111356
19328,1,22,1.49318813
19328,1,15,1.44024792
19328,1,29,1.41452838
19328,0,5,1.39004748
19328,1,20,1.30021057
19328,1,24,1.25767071
19328,1,13,1.23391232
19328,0,14,1.22183409
19328,0,12,1.21290764
19329,2,8,3.14417227
19329,2,28,2.8417215
19329,2,33,2.66515618
19329,2,11,2.61454375
19329,2,30,2.58844489
19329,1,24,2.49997129
19329,1,36,2.44062357
19329,1,15,2.39959614
19329,2,35,2.37291438
19329,2,18,2.36265782
19330,0,26,1.56963421
19330,0,14,1.47943002
19330,0,24,1.42647756
19330,0,19,1.34138075
19330,0,11,1.26945732
19330,0,18,1.26633025
19330,0,22,1.25779283
19330,0,23,1.24476461
19330,0,9,1.19248051
19330,0,29,1.18391063
19331,4,8,4.57728653
19331,3,10,4.14472709
19331,2,9,4.02478899
19331,1,6,3.60102206
19331,2,24,3.5902226
19331,2,22,3.39852747
19331,1,23,3.37359693
19331,2,14,3.30340582
19331,2,4,3.29525315
19331,1,7,3.01161899
19332,4,29,3.60828895
19332,2,4,2.76004126
19332,0,9,2.24763507
19332,1,26,2.12654056
19332,2,12,1.99825442
19332,2,7,1.97799067
19332,0,34,1.90739432
19332,2,24,1.84966159
19332,1,17,1.75533729
19332,2,11,1.7368578
19333,1,28,4.23195262
19333,2,32,4.19755494
19333,1,3,4.06448551
19333,1,30,3.44679707
19333,1,21,3.40088126
19333,1,19,3.3419441
19333,0,17,3.03358615
19333,1,14,2.96505987
19333,0,23,2.85456657
19333,1,31,2.80691522
19334,3,3,4.4600854
19334,1,9,3.41692692
19334,1,22,3.37330133
19334,2,24,3.32873496
19334,0,5,3.26189207
19334,3,20,3.21472677
19334,0,6,2.82190586
19334,0,19,2.80898384
19334,0,14,2.80336582
19334,1,29,2.77225078
19335,4,30,4.78914394
19335,3,2,4.78433129
19335,2,16,4.68078081
19335,3,37,4.65338598
19335,2,8,4.53506528
19335,2,36,4.35624208
19335,4,38,4.34149619
19335,0,27,4.16153697
19335,2,46,4.00404006
19335,1,14,3.98038094
19336,1,14,4.34384387
19336,4,36,4.29674942
19336,1,16,4.06854089
19336,3,20,4.05659696
19336,2,38,4.03890249
19336,2,8,3.98378829
19336,1,10,3.94171401
19336,1,31,3.69837956
19336,2,24,3.61538425
19336,2,30,3.38233346
19337,4,32,4.02838803
19337,2,2,3.42032055
19337,1,41,3.24327398
19337,1,29,3.04594933
19337,1,10,2.97472354
19337,1,28,2.78162136
19337,1,22,2.72940436
19337,1,14,2.72243625
19337,1,12,2.71212165
19337,1,6,2.66614588
19338,1,16,4.2676071
19338,1,18,4.24540217
19338,2,12,4.14968938
19338,1,17,4.05027445
19338,1,27,3.9830994
19338,1,19,3.93469628
19338,2,2,3.92771172
19338,2,23,3.9149158
19338,1,21,3.851729
19338,1,4,3.82905412
19339,1,15,3.37579943
19339,0,4,2.79500452
19339,0,19,2.67739625
19339,2,10,2.48213604
19339,0,27,2.44426353
19339,0,13,2.38245754
19339,1,29,2.37881675
19339,2,17,2.33325802
19339,2,3,2.3238341
19339,1,14,2.31292098
19340,2,36,2.91789142
19340,2,13,2.61113543
19340,1,9,2.60078091
19340,1,8,2.59496984
19340,1,25,2.59405208
19340,1,26,2.54265922
19340,2,15,2.4614379
19340,2,3,2.44903464
19340,1,21,2.38560859
19340,2,14,2.37468089
19341,2,27,4.18062878
19341,0,24,3.8974171
19341,2,7,3.8831565
19341,1,9,3.76239594
19341,2,1,3.66687153
19341,0,34,3.61700094
19341,0,31,3.55310624
19341,1,43,3.39418125
19341,2,3,3.33037883
19341,1,8,3.3246594
19342,2,24,4.63616766
19342,2,37,4.53607896
19342,3,29,4.52372517
19342,3,23,4.48301516
19342,2,4,4.46605781
19342,3,28,4.45246384
19342,2,36,4.27165321
19342,2,5,4.26285594
19342,3,11,4.23061717
19342,3,9,4.13553127
19343,0,19,4.28128344
19343,0,6,4.11403882
19343,0,16,4.01915475
19343,0,14,3.82034004
19343,0,7,3.6550147
19343,0,1,3.48655562
19343,0,11,3.45551337
19343,3,22,3.35317528
19343,1,15,3.21514158
19343,0,17,3.20917615
19344,2,25,3.8770441
19344,2,13,3.617323
19344,1,8,3.52110515
19344,1,2,3.3982263
19344,2,5,3.25588406
19344,2,7,3.2527847
19344,0,26,3.03137996
19344,0,30,2.87713758
19344,1,24,2.84141168
19344,2,27,2.71860213
19345,1,4,4.49985398
19345,1,22,4.36856042
19345,1,38,4.35667845
19345,2,36,4.13636751
19345,1,40,4.12258046
19345,1,30,3.85763796
19345,2,35,3.83960553
19345,2,31,3.82491468
19345,1,12,3.74004364
19345,1,27,3.73430507
19346,2,26,4.09383311
19346,2,16,3.91882492
19346,1,20,3.74482824
19346,2,32,3.68906141
19346,2,27,3.66319734
19346,2,13,3.5310762
19346,2,8,3.51752289
19346,2,9,3.41906301
19346,2,6,3.40798781
19346,1,1,3.37299689
19347,1,14,3.89130594
19347,1,24,3.56555302
19347,1,17,3.2550195
19347,1,5,3.07883913
19347,1,31,3.03003706
19347,1,28,3.00273156
19347,1,6,2.94071351
19347,0,22,2.87096884
19347,1,12,2.82909694
19347,1,10,2.81440957
19348,2,12,4.27053634
19348,2,33,3.95683846
19348,2,2,3.88806426
19348,2,24,3.68268751
19348,0,10,3.44884354
19348,1,37,3.36276623
19348,0,23,3.35643882
19348,2,27,3.34246015
19348,2,25,3.23599146
19348,3,17,3.16369462
19349,1,24,3.24620255
19349,0,13,3.21117306
19349,0,5,2.98072705
19349,0,2,2.92600783
19349,0,28,2.86865265
19349,1,34,2.86865265
19349,1,8,2.7576866
19349,0,32,2.66066955
19349,0,7,2.6004559
19349,0,14,2.56774968
19350,2,13,3.88526856
19350,1,16,3.25479725
19350,2,26,3.23855409
19350,2,24,2.90662988
19350,2,36,2.88032872
19350,2,22,2.86782219
19350,1,34,2.83328987
19350,2,12,2.82193565
19350,0,23,2.81785941
19350,2,8,2.78204832
19351,1,4,3.20506999
19351,0,18,3.04104491
19351,2,17,3.03437063
19351,0,21,3.03061038
19351,1,13,2.95857866
19351,2,12,2.90114155
19351,3,6,2.6925954
19351,2,7,2.56023202
19351,2,3,2.55767332
19351,2,2,2.48015967
19352,3,7,1.91820557
19352,4,3,1.63509759
19352,2,12,1.59621308
19352,0,13,1.27877698
19352,0,1,1.1642509
19352,1,9,1.11187613
19352,4,2,0.97658877
19352,1,10,0.87477458
19352,0,4,0.86491948
19352,1,16,0.84318122
19353,3,11,3.73076921
19353,1,6,3.41988706
19353,3,5,3.40041323
19353,2,15,3.39547788
19353,2,13,3.26794572
19353,3,4,3.20693585
19353,1,9,3.20652273
19353,2,17,3.1843383
19353,1,19,3.16999138
19353,2,2,3.14096865
19354,2,23,4.30451828
19354,2,9,3.88378799
19354,2,7,3.85017649
19354,2,24,3.76392809
19354,1,10,3.72930322
19354,2,26,3.71752841
19354,2,25,3.60919749
19354,2,31,3.49299463
19354,2,27,3.32294483
19354,1,18,3.30289733
19355,0,11,3.02027795
19355,0,33,2.83348892
19355,1,17,2.72508235
19355,0,26,2.66179904
19355,0,6,2.54720233
19355,0,9,2.51591897
19355,0,25,2.5088766
19355,0,29,2.47937423
19355,0,27,2.46141291
19355,0,18,2.4472369
19356,4,47,2.61623423
19356,4,7,2.52166695
19356,1,12,2.4615688
19356,2,13,2.43121145
19356,2,37,2.11723193
19356,4,17,1.93788206
19356,2,21,1.83627354
19356,2,45,1.81634983
19356,1,41,1.80519333
19356,1,42,1.73531324
19357,0,8,3.22461483
19357,3,4,3.0922578
19357,1,16,2.89381969
19357,3,22,2.45182045
19357,3,10,1.82533584
19357,0,15,1.56217243
19357,1,7,1.54439529
19357,0,11,1.44331264
19357,0,19,1.41349059
19357,0,3,1.37637367
19358,1,3,1.39396845
19358,0,14,0.58008984
19358,0,16,0.41933238
19358,1,7,0.4063235
19358,0,15,0.14438833
19358,0,9,-0.07623787
19358,0,8,-0.09241755
19358,0,2,-0.18792191
19358,0,10,-0.24617645
19358,0,6,-0.24716999
19359,3,22,3.12869195
19359,3,7,2.91708692
19359,2,5,2.86276031
19359,3,11,2.8169893
19359,3,8,2.7936434
19359,2,2,2.68165821
19359,0,6,2.66151279
19359,1,21,2.65549844
19359,2,12,2.63558553
19359,2,15,2.61384767
19360,4,1,2.80681657
19360,2,15,2.10392513
19360,2,3,2.02688393
19360,2,20,2.02196889
19360,2,23,1.88857093
19360,2,7,1.80134263
19360,1,13,1.77325465
19360,2,22,1.68609138
19360,2,17,1.5716708
19360,1,16,1.52771055
19361,2,11,2.5510494
19361,3,23,2.04455281
19361,3,5,2.00365703
19361,1,10,1.97617319
19361,0,3,1.93278877
19361,2,8,1.84905617
19361,2,7,1.7542816
19361,2,16,1.71609704
19361,1,22,1.63984113
19361,3,2,1.61287127
19362,2,13,2.01149458
19362,1,24,1.98202098
19362,2,21,1.97659413
19362,0,20,1.87710053
19362,1,19,1.82171141
19362,0,22,1.82025424
19362,1,10,1.79323369
19362,0,31,1.77069026
19362,0,1,1.74962782
19362,0,27,1.74747094
19363,1,16,4.20536138
19363,2,20,3.99100772
19363,2,1,3.90799518
19363,2,27,3.84644341
19363,2,11,3.83373259
19363,2,28,3.73368964
19363,1,4,3.70455525
19363,2,19,3.69557069
19363,2,24,3.69180333
19363,2,23,3.68660117
19364,2,5,3.40130599
19364,1,31,3.17694109
19364,1,9,3.14816149
19364,1,25,2.82995381
19364,1,23,2.7864727
19364,4,34,2.74987915
